Aluno: Vitor Allace Marques Costa		6 periodo - BCC 2023

PID	|	EXEC	|	TP	|	CP	|	NES	|	nCPU
1		5000		3605		3606		191		192
1		5000		3605		3606		192		192
2		7000		3408		3409		191		191
2		7000		3413		3414		191		192
2		7000		3413		3414		192		192
5		8000		3553		3554		191		191
5		8000		3563		3564		191		192
5		8000		3563		3564		192		192
7		5000		3829		3830		191		191
7		5000		3875		3876		191		192
7		5000		3875		3876		192		192
8		4000		3274		3275		191		191
8		4000		3322		3323		191		192
8		4000		3322		3323		192		192
9		10000		3713		3714		191		191
9		10000		3734		3735		191		192
9		10000		3734		3735		192		192
0		10000		3516		3517		192		192
0		10000		3528		3529		192		193
0		10000		3528		3529		193		193
1		5000		3605		3606		192		192
1		5000		3628		3629		192		193
1		5000		3628		3629		193		193
2		7000		3413		3414		192		192
2		7000		3431		3432		192		193
2		7000		3431		3432		193		193
5		8000		3563		3564		192		192
5		8000		3572		3573		192		193
5		8000		3572		3573		193		193
7		5000		3875		3876		192		192
7		5000		3884		3885		192		193
7		5000		3884		3885		193		193
8		4000		3322		3323		192		192
8		4000		3339		3340		192		193
8		4000		3339		3340		193		193
9		10000		3734		3735		192		192
9		10000		3746		3747		192		193
9		10000		3746		3747		193		193
0		10000		3528		3529		193		193
0		10000		3534		3535		193		194
0		10000		3534		3535		194		194
1		5000		3628		3629		193		193
1		5000		3649		3650		193		194
1		5000		3649		3650		194		194
2		7000		3431		3432		193		193
2		7000		3439		3440		193		194
2		7000		3439		3440		194		194
5		8000		3572		3573		193		193
5		8000		3589		3590		193		194
5		8000		3589		3590		194		194
7		5000		3884		3885		193		193
7		5000		3898		3899		193		194
7		5000		3898		3899		194		194
8		4000		3339		3340		193		193
8		4000		3383		3384		193		194
8		4000		3383		3384		194		194
9		10000		3746		3747		193		193
9		10000		3752		3753		193		194
9		10000		3752		3753		194		194
0		10000		3534		3535		194		194
0		10000		3540		3541		194		195
0		10000		3540		3541		195		195
1		5000		3649		3650		194		194
1		5000		3652		3653		194		195
1		5000		3652		3653		195		195
2		7000		3439		3440		194		194
2		7000		3456		3457		194		195
2		7000		3456		3457		195		195
5		8000		3589		3590		194		194
5		8000		3621		3622		194		195
5		8000		3621		3622		195		195
7		5000		3898		3899		194		194
7		5000		3915		3916		194		195
7		5000		3915		3916		195		195
8		4000		3383		3384		194		194
8		4000		3397		3398		194		195
8		4000		3397		3398		195		195
9		10000		3752		3753		194		194
9		10000		3757		3758		194		195
9		10000		3757		3758		195		195
0		10000		3540		3541		195		195
0		10000		3659		3660		195		196
0		10000		3659		3660		196		196
1		5000		3652		3653		195		195
1		5000		3683		3684		195		196
1		5000		3683		3684		196		196
2		7000		3456		3457		195		195
2		7000		3504		3505		195		196
2		7000		3504		3505		196		196
5		8000		3621		3622		195		195
5		8000		3626		3627		195		196
5		8000		3626		3627		196		196
7		5000		3915		3916		195		195
7		5000		3922		3923		195		196
7		5000		3922		3923		196		196
8		4000		3397		3398		195		195
8		4000		3417		3418		195		196
8		4000		3417		3418		196		196
9		10000		3757		3758		195		195
9		10000		3762		3763		195		196
9		10000		3762		3763		196		196
0		10000		3659		3660		196		196
0		10000		3677		3678		196		197
0		10000		3677		3678		197		197
1		5000		3683		3684		196		196
1		5000		3692		3693		196		197
1		5000		3692		3693		197		197
2		7000		3504		3505		196		196
2		7000		3515		3516		196		197
2		7000		3515		3516		197		197
5		8000		3626		3627		196		196
5		8000		3729		3730		196		197
5		8000		3729		3730		197		197
7		5000		3922		3923		196		196
7		5000		3945		3946		196		197
7		5000		3945		3946		197		197
8		4000		3417		3418		196		196
8		4000		3419		3420		196		197
8		4000		3419		3420		197		197
9		10000		3762		3763		196		196
9		10000		3764		3765		196		197
9		10000		3764		3765		197		197
0		10000		3677		3678		197		197
0		10000		3695		3696		197		198
0		10000		3695		3696		198		198
1		5000		3692		3693		197		197
1		5000		3753		3754		197		198
1		5000		3753		3754		198		198
2		7000		3515		3516		197		197
2		7000		3520		3521		197		198
2		7000		3520		3521		198		198
5		8000		3729		3730		197		197
5		8000		3751		3752		197		198
5		8000		3751		3752		198		198
7		5000		3945		3946		197		197
7		5000		3976		3977		197		198
7		5000		3976		3977		198		198
8		4000		3419		3420		197		197
8		4000		3426		3427		197		198
8		4000		3426		3427		198		198
9		10000		3764		3765		197		197
9		10000		3769		3770		197		198
9		10000		3769		3770		198		198
0		10000		3695		3696		198		198
0		10000		3702		3703		198		199
0		10000		3702		3703		199		199
1		5000		3753		3754		198		198
1		5000		3793		3794		198		199
1		5000		3793		3794		199		199
2		7000		3520		3521		198		198
2		7000		3527		3528		198		199
2		7000		3527		3528		199		199
5		8000		3751		3752		198		198
5		8000		3754		3755		198		199
5		8000		3754		3755		199		199
7		5000		3976		3977		198		198
7		5000		3993		3994		198		199
7		5000		3993		3994		199		199
8		4000		3426		3427		198		198
8		4000		3435		3436		198		199
8		4000		3435		3436		199		199
9		10000		3769		3770		198		198
9		10000		3903		3904		198		199
9		10000		3903		3904		199		199
0		10000		3702		3703		199		199
0		10000		3736		3737		199		200
0		10000		3736		3737		200		200
1		5000		3793		3794		199		199
1		5000		3796		3797		199		200
1		5000		3796		3797		200		200
2		7000		3527		3528		199		199
2		7000		3534		3535		199		200
2		7000		3534		3535		200		200
5		8000		3754		3755		199		199
5		8000		3757		3758		199		200
5		8000		3757		3758		200		200
7		5000		3993		3994		199		199
7		5000		4001		4002		199		200
7		5000		4001		4002		200		200
8		4000		3435		3436		199		199
8		4000		3444		3445		199		200
8		4000		3444		3445		200		200
9		10000		3903		3904		199		199
9		10000		3907		3908		199		200
9		10000		3907		3908		200		200
0		10000		3736		3737		200		200
0		10000		3745		3746		200		201
0		10000		3745		3746		201		201
1		5000		3796		3797		200		200
1		5000		3834		3835		200		201
1		5000		3834		3835		201		201
2		7000		3534		3535		200		200
2		7000		3554		3555		200		201
2		7000		3554		3555		201		201
5		8000		3757		3758		200		200
5		8000		3761		3762		200		201
5		8000		3761		3762		201		201
7		5000		4001		4002		200		200
7		5000		4009		4010		200		201
7		5000		4009		4010		201		201
8		4000		3444		3445		200		200
8		4000		3469		3470		200		201
8		4000		3469		3470		201		201
9		10000		3907		3908		200		200
9		10000		3967		3968		200		201
9		10000		3967		3968		201		201
0		10000		3745		3746		201		201
0		10000		3758		3759		201		202
0		10000		3758		3759		202		202
1		5000		3834		3835		201		201
1		5000		3838		3839		201		202
1		5000		3838		3839		202		202
2		7000		3554		3555		201		201
2		7000		3589		3590		201		202
2		7000		3589		3590		202		202
5		8000		3761		3762		201		201
5		8000		3781		3782		201		202
5		8000		3781		3782		202		202
7		5000		4009		4010		201		201
7		5000		4050		4051		201		202
7		5000		4050		4051		202		202
8		4000		3469		3470		201		201
8		4000		3477		3478		201		202
8		4000		3477		3478		202		202
9		10000		3967		3968		201		201
9		10000		3977		3978		201		202
9		10000		3977		3978		202		202
0		10000		3758		3759		202		202
0		10000		3763		3764		202		203
0		10000		3763		3764		203		203
1		5000		3838		3839		202		202
1		5000		3859		3860		202		203
1		5000		3859		3860		203		203
2		7000		3589		3590		202		202
2		7000		3623		3624		202		203
2		7000		3623		3624		203		203
5		8000		3781		3782		202		202
5		8000		3796		3797		202		203
5		8000		3796		3797		203		203
7		5000		4050		4051		202		202
7		5000		4057		4058		202		203
7		5000		4057		4058		203		203
8		4000		3477		3478		202		202
8		4000		3485		3486		202		203
8		4000		3485		3486		203		203
9		10000		3977		3978		202		202
9		10000		3979		3980		202		203
9		10000		3979		3980		203		203
0		10000		3763		3764		203		203
0		10000		3782		3783		203		204
0		10000		3782		3783		204		204
1		5000		3859		3860		203		203
1		5000		3896		3897		203		204
1		5000		3896		3897		204		204
2		7000		3623		3624		203		203
2		7000		3638		3639		203		204
2		7000		3638		3639		204		204
5		8000		3796		3797		203		203
5		8000		3800		3801		203		204
5		8000		3800		3801		204		204
7		5000		4057		4058		203		203
7		5000		4121		4122		203		204
7		5000		4121		4122		204		204
8		4000		3485		3486		203		203
8		4000		3500		3501		203		204
8		4000		3500		3501		204		204
9		10000		3979		3980		203		203
9		10000		3988		3989		203		204
9		10000		3988		3989		204		204
0		10000		3782		3783		204		204
0		10000		3792		3793		204		205
0		10000		3792		3793		205		205
1		5000		3896		3897		204		204
1		5000		3909		3910		204		205
1		5000		3909		3910		205		205
2		7000		3638		3639		204		204
2		7000		3661		3662		204		205
2		7000		3661		3662		205		205
5		8000		3800		3801		204		204
5		8000		3813		3814		204		205
5		8000		3813		3814		205		205
7		5000		4121		4122		204		204
7		5000		4178		4179		204		205
7		5000		4178		4179		205		205
8		4000		3500		3501		204		204
8		4000		3517		3518		204		205
8		4000		3517		3518		205		205
9		10000		3988		3989		204		204
9		10000		4032		4033		204		205
9		10000		4032		4033		205		205
0		10000		3792		3793		205		205
0		10000		3829		3830		205		206
0		10000		3829		3830		206		206
1		5000		3909		3910		205		205
1		5000		3930		3931		205		206
1		5000		3930		3931		206		206
2		7000		3661		3662		205		205
2		7000		3756		3757		205		206
2		7000		3756		3757		206		206
5		8000		3813		3814		205		205
5		8000		3865		3866		205		206
5		8000		3865		3866		206		206
7		5000		4178		4179		205		205
7		5000		4182		4183		205		206
7		5000		4182		4183		206		206
8		4000		3517		3518		205		205
8		4000		3556		3557		205		206
8		4000		3556		3557		206		206
9		10000		4032		4033		205		205
9		10000		4036		4037		205		206
9		10000		4036		4037		206		206
0		10000		3829		3830		206		206
0		10000		3847		3848		206		207
0		10000		3847		3848		207		207
1		5000		3930		3931		206		206
1		5000		3941		3942		206		207
1		5000		3941		3942		207		207
2		7000		3756		3757		206		206
2		7000		3762		3763		206		207
2		7000		3762		3763		207		207
5		8000		3865		3866		206		206
5		8000		3892		3893		206		207
5		8000		3892		3893		207		207
7		5000		4182		4183		206		206
7		5000		4194		4195		206		207
7		5000		4194		4195		207		207
8		4000		3556		3557		206		206
8		4000		3562		3563		206		207
8		4000		3562		3563		207		207
9		10000		4036		4037		206		206
9		10000		4043		4044		206		207
9		10000		4043		4044		207		207
0		10000		3847		3848		207		207
0		10000		3892		3893		207		208
0		10000		3892		3893		208		208
1		5000		3941		3942		207		207
1		5000		3951		3952		207		208
1		5000		3951		3952		208		208
2		7000		3762		3763		207		207
2		7000		3772		3773		207		208
2		7000		3772		3773		208		208
5		8000		3892		3893		207		207
5		8000		3937		3938		207		208
5		8000		3937		3938		208		208
7		5000		4194		4195		207		207
7		5000		4204		4205		207		208
7		5000		4204		4205		208		208
8		4000		3562		3563		207		207
8		4000		3596		3597		207		208
8		4000		3596		3597		208		208
9		10000		4043		4044		207		207
9		10000		4065		4066		207		208
9		10000		4065		4066		208		208
0		10000		3892		3893		208		208
0		10000		3895		3896		208		209
0		10000		3895		3896		209		209
1		5000		3951		3952		208		208
1		5000		3979		3980		208		209
1		5000		3979		3980		209		209
2		7000		3772		3773		208		208
2		7000		3782		3783		208		209
2		7000		3782		3783		209		209
5		8000		3937		3938		208		208
5		8000		3943		3944		208		209
5		8000		3943		3944		209		209
7		5000		4204		4205		208		208
7		5000		4213		4214		208		209
7		5000		4213		4214		209		209
8		4000		3596		3597		208		208
8		4000		3618		3619		208		209
8		4000		3618		3619		209		209
9		10000		4065		4066		208		208
9		10000		4073		4074		208		209
9		10000		4073		4074		209		209
0		10000		3895		3896		209		209
0		10000		3901		3902		209		210
0		10000		3901		3902		210		210
1		5000		3979		3980		209		209
1		5000		4016		4017		209		210
1		5000		4016		4017		210		210
2		7000		3782		3783		209		209
2		7000		3808		3809		209		210
2		7000		3808		3809		210		210
5		8000		3943		3944		209		209
5		8000		3973		3974		209		210
5		8000		3973		3974		210		210
7		5000		4213		4214		209		209
7		5000		4223		4224		209		210
7		5000		4223		4224		210		210
8		4000		3618		3619		209		209
8		4000		3625		3626		209		210
8		4000		3625		3626		210		210
9		10000		4073		4074		209		209
9		10000		4083		4084		209		210
9		10000		4083		4084		210		210
0		10000		3901		3902		210		210
0		10000		3908		3909		210		211
0		10000		3908		3909		211		211
1		5000		4016		4017		210		210
1		5000		4041		4042		210		211
1		5000		4041		4042		211		211
2		7000		3808		3809		210		210
2		7000		3826		3827		210		211
2		7000		3826		3827		211		211
5		8000		3973		3974		210		210
5		8000		3995		3996		210		211
5		8000		3995		3996		211		211
7		5000		4223		4224		210		210
7		5000		4228		4229		210		211
7		5000		4228		4229		211		211
8		4000		3625		3626		210		210
8		4000		3665		3666		210		211
8		4000		3665		3666		211		211
9		10000		4083		4084		210		210
9		10000		4100		4101		210		211
9		10000		4100		4101		211		211
0		10000		3908		3909		211		211
0		10000		3938		3939		211		212
0		10000		3938		3939		212		212
1		5000		4041		4042		211		211
1		5000		4057		4058		211		212
1		5000		4057		4058		212		212
2		7000		3826		3827		211		211
2		7000		3864		3865		211		212
2		7000		3864		3865		212		212
5		8000		3995		3996		211		211
5		8000		4008		4009		211		212
5		8000		4008		4009		212		212
7		5000		4228		4229		211		211
7		5000		4243		4244		211		212
7		5000		4243		4244		212		212
8		4000		3665		3666		211		211
8		4000		3686		3687		211		212
8		4000		3686		3687		212		212
9		10000		4100		4101		211		211
9		10000		4135		4136		211		212
9		10000		4135		4136		212		212
0		10000		3938		3939		212		212
0		10000		3950		3951		212		213
0		10000		3950		3951		213		213
1		5000		4057		4058		212		212
1		5000		4085		4086		212		213
1		5000		4085		4086		213		213
2		7000		3864		3865		212		212
2		7000		3889		3890		212		213
2		7000		3889		3890		213		213
5		8000		4008		4009		212		212
5		8000		4021		4022		212		213
5		8000		4021		4022		213		213
7		5000		4243		4244		212		212
7		5000		4247		4248		212		213
7		5000		4247		4248		213		213
8		4000		3686		3687		212		212
8		4000		3694		3695		212		213
8		4000		3694		3695		213		213
9		10000		4135		4136		212		212
9		10000		4139		4140		212		213
9		10000		4139		4140		213		213
0		10000		3950		3951		213		213
0		10000		3953		3954		213		214
0		10000		3953		3954		214		214
1		5000		4085		4086		213		213
1		5000		4095		4096		213		214
1		5000		4095		4096		214		214
2		7000		3889		3890		213		213
2		7000		3912		3913		213		214
2		7000		3912		3913		214		214
5		8000		4021		4022		213		213
5		8000		4078		4079		213		214
5		8000		4078		4079		214		214
7		5000		4247		4248		213		213
7		5000		4273		4274		213		214
7		5000		4273		4274		214		214
8		4000		3694		3695		213		213
8		4000		3714		3715		213		214
8		4000		3714		3715		214		214
9		10000		4139		4140		213		213
9		10000		4157		4158		213		214
9		10000		4157		4158		214		214
0		10000		3953		3954		214		214
0		10000		3955		3956		214		215
0		10000		3955		3956		215		215
1		5000		4095		4096		214		214
1		5000		4097		4098		214		215
1		5000		4097		4098		215		215
2		7000		3912		3913		214		214
2		7000		3916		3917		214		215
2		7000		3916		3917		215		215
5		8000		4078		4079		214		214
5		8000		4082		4083		214		215
5		8000		4082		4083		215		215
7		5000		4273		4274		214		214
7		5000		4297		4298		214		215
7		5000		4297		4298		215		215
8		4000		3714		3715		214		214
8		4000		3742		3743		214		215
8		4000		3742		3743		215		215
9		10000		4157		4158		214		214
9		10000		4178		4179		214		215
9		10000		4178		4179		215		215
0		10000		3955		3956		215		215
0		10000		3966		3967		215		216
0		10000		3966		3967		216		216
1		5000		4097		4098		215		215
1		5000		4100		4101		215		216
1		5000		4100		4101		216		216
2		7000		3916		3917		215		215
2		7000		3921		3922		215		216
2		7000		3921		3922		216		216
5		8000		4082		4083		215		215
5		8000		4096		4097		215		216
5		8000		4096		4097		216		216
7		5000		4297		4298		215		215
7		5000		4300		4301		215		216
7		5000		4300		4301		216		216
8		4000		3742		3743		215		215
8		4000		3753		3754		215		216
8		4000		3753		3754		216		216
9		10000		4178		4179		215		215
9		10000		4204		4205		215		216
9		10000		4204		4205		216		216
0		10000		3966		3967		216		216
0		10000		3971		3972		216		217
0		10000		3971		3972		217		217
1		5000		4100		4101		216		216
1		5000		4124		4125		216		217
1		5000		4124		4125		217		217
2		7000		3921		3922		216		216
2		7000		3932		3933		216		217
2		7000		3932		3933		217		217
5		8000		4096		4097		216		216
5		8000		4106		4107		216		217
5		8000		4106		4107		217		217
7		5000		4300		4301		216		216
7		5000		4326		4327		216		217
7		5000		4326		4327		217		217
8		4000		3753		3754		216		216
8		4000		3770		3771		216		217
8		4000		3770		3771		217		217
9		10000		4204		4205		216		216
9		10000		4214		4215		216		217
9		10000		4214		4215		217		217
0		10000		3971		3972		217		217
0		10000		4028		4029		217		218
0		10000		4028		4029		218		218
1		5000		4124		4125		217		217
1		5000		4131		4132		217		218
1		5000		4131		4132		218		218
2		7000		3932		3933		217		217
2		7000		3941		3942		217		218
2		7000		3941		3942		218		218
5		8000		4106		4107		217		217
5		8000		4110		4111		217		218
5		8000		4110		4111		218		218
7		5000		4326		4327		217		217
7		5000		4363		4364		217		218
7		5000		4363		4364		218		218
8		4000		3770		3771		217		217
